336,4968775
337,2256559
338,4671676
339,5205554
340,9756414
341,363979
342,508370
343,3029324
344,7957653
345,5582394
346,906834
347,5318660
348,5496990
349,2745279
350,7626897
351,739569
352,9167014
353,4766707
354,2163534
355,1082235
356,4928882
357,2744507
358,4580980
359,5515776
360,3399762
361,7621145
362,4570331
363,3134459
364,9178652
365,6932979
366,5099879
367,2019790
368,1500981
369,5363278
370,5909395
371,2675740
372,5205411
373,1118452
374,1180707
375,954325
376,7979426
377,1694334
378,2202808
379,482851
380,7666252
381,1581681
382,3249832
383,6153670
384,4170992
385,3580836
386,7969248
387,2663048
388,1274854
389,1667107
390,9259045
391,4476047
392,5267735
393,1406632
394,3703885
395,3969298
396,3102027
397,1622845
398,7839556
399,2739858
400,7961737
401,386582
402,3520173
403,5926265
404,1868688
405,9684253
406,8493528
407,7367211
408,8095771
409,8975653
410,7070459
411,4602177
412,2378638
413,705520
414,8912169
415,3302738
416,2327467
417,1170820
418,3133345
419,2055132
420,4427016
421,4945998
422,4847921
423,145179
424,7601761
425,1881964
426,4404243
427,526253
428,6220473
429,2779717
430,9371260
431,6096035
432,2777266
433,3565421
434,5600934
435,1893027
436,9146130
437,6802017
438,84080
439,9043199
440,5008785
441,9038262
442,2830342
443,5329450
444,8079768
445,3498184
446,9032457
447,8446739
448,6624067
449,9762837
450,6789014
451,8299888
452,4257822
453,2046639
454,6843209
455,3683429
456,1764487
457,4000703
458,5755203
459,5674111
460,4673889
461,6917994
462,9176768
463,8255577
464,9159916
465,925760
466,8343892
467,1914616
468,7946317
469,9925783
470,2342590
471,7050828
472,9636804
473,5987723
474,838918
475,82074
476,2470878
477,1125000
478,5995545
479,1596499
480,4552291
481,1418502
482,7878360
483,5223536
484,8084216
485,3239425
486,2820296
487,5816079
488,8931853
489,3968646
490,4364252
491,3612815
492,978816
493,7284250
494,4720829
495,7599832
496,8893490
497,5792500
498,3944284
499,2713250
500,3465993
501,5664741
502,9510228
503,7894568
504,380843
505,5664033
506,8217811
507,7820626
508,139127
509,2270032
510,9228935
511,3268315
512,201488
513,2940460
514,9813016
515,6944213
516,5974619
517,8751341
518,5279173
519,1709986
520,2634392
521,2023403
522,932975
523,6136425
524,9749861
525,9679926
526,7929514
527,3669661
528,6196357
529,4239855
530,8119137
531,3194100
532,3220708
533,2145403
534,3573932
535,2997033
536,307308
537,1083233
538,8645989
539,700965
540,5147361
541,7248857
542,4467600
543,7701290
544,8217463
545,2033964
546,6079949
547,9508897
548,4419834
549,7167926
550,3323414
551,4335774
552,2971794
553,8001260
554,6205358
555,1988982
556,5736076
557,1076530
558,5013769
559,7357121
560,2191189
561,7351386
562,5462406
563,572365
564,9409963
565,6551080
566,4110863
567,8037616
568,2198048
569,5793133
570,5039377
571,236996
572,6342901
573,5739689
574,3788962
575,462415
576,1065618
577,8076727
578,32287
579,6435763
580,9048786
581,7708821
582,8761283
583,6002236
584,8437281
585,5084296
586,780652
587,5601604
588,6652840
589,7705240
590,4051837
591,6638052
592,2009631
593,2849934
594,437445
595,7828238
596,4625973
597,5136741
598,5042910
599,7515523
600,8764655
601,5244076
602,1329162
603,9622781
604,4264483
605,9288329
606,9161835
607,8519105
608,879066
609,5272910
610,3008562
611,4107012
612,5960436
613,497167
614,8922716
615,8027916
616,5547126
617,720041
618,703502
619,1870557
620,3310831
621,7290748
622,5435237
623,5353716
624,4740609
625,9459700
626,2532973
627,792506
628,1413931
629,9966772
630,8511865
631,702755
632,8406132
633,3592316
634,9727435
635,804401
636,363477
637,6853143
638,3026134
639,7995963
640,3261529
641,5952290
642,840085
643,650342
644,4683686
645,4673825
646,2454717
647,5751992
648,6786026
649,8601347
650,9448821
651,9396072
652,6486258
653,2021033
654,7513203
655,6232774
656,7469890
657,6249327
658,8600991
659,1385129
660,2313942
661,8431649
662,2271220
663,3680386
664,4226944
665,810009
666,4626865
667,7414429
668,1907323
669,7590246
670,6019783
671,2051753
672,7468038
673,7809549
674,987228
675,2763929
676,1053298
677,2289941
678,7608414
679,8342695
680,5480854
681,7384656
682,8206942
683,3102138
684,4940221
685,3769985
686,7154771
687,8295574
688,9602279
689,7755326
690,7185469
691,4106282
692,6494481
693,6838825
694,7056092
695,4454112
696,1214521
697,5538212
698,9221825
699,8048098
700,5891587
701,4931475
702,4695831
703,5640727
704,2219105
705,6772171
706,2745472
707,5332132
708,2450609
709,4390742
710,9639891
711,1658218
712,6849907
713,3759680
714,9762936
715,6378552
716,4097332
717,6347385
718,6720630
719,2332791
720,9094351
721,7138515
722,8538000
723,9187124
724,3756261
725,3329737
726,1625648
727,5976026
728,7759904
729,8744329
730,837899
731,621529
732,8483204
733,538946
734,9258562
735,4309449
736,4942096
737,8094318
738,5840608
739,2711745
740,1527324
741,3055403
742,5082786
743,1157105
744,304012
745,1640031
746,6729606
747,944355
748,3523215
749,2944482
750,5306542
751,8236572
752,6081986
753,9215511
754,7953331
755,834767
756,717481
757,409280
758,3460607
759,6412595
760,9588845
761,6289808
762,9015960
763,3152179
764,1475303
765,267512
766,2180861
767,4348429
768,8564609
769,3506651
770,3898856
771,5616783
772,5569391
773,685619
774,5336170
775,6313296
776,8265234
777,398371
778,4129831
779,7416467
780,2151691
781,700703
782,7764149
783,6781358
784,7697379
785,8967366
786,4658862
787,5792974
788,9412990
789,8428896
790,2112756
791,1113937
792,7035865
793,3308581
794,9918888
795,4511551
796,5213386
797,7016902
798,2154149
799,5612563
800,8715732
801,7909103
802,6187732
803,4169409
804,7001059
805,8330176
806,6374309
807,7933510
808,9944486
809,2115422
810,3756335
811,4879822
812,6735294
813,9388220
814,6674889
815,7295294
816,9363799
817,912055
818,8692491
819,2436520
820,4068892
821,6863996
822,3943957
823,2992129
824,4789205
825,4800363
826,9570625
827,1084785
828,5510697
829,1685598
830,9416883
831,3854580
832,8365586
833,1035369
834,1111545
835,9320890
836,599361
837,7674498
838,3549755
839,4287793
840,8183304
841,9457887
842,185135
843,9922083
844,4641167
845,5556121
846,1994956
847,8333093
848,1176945
849,8906307
850,4187164
851,7614922
852,3183190
853,9089185
854,5911784
855,7163875
856,4337760
857,4531453
858,313198
859,8959316
860,5052507
861,5180610
862,5714138
863,6102398
864,1789165
865,8645419
866,5049298
867,852019
868,9613611
869,9996778
870,9917208
871,1857413
872,3241454
873,9106896
874,7011867
875,7992000
876,4775240
877,3739500
878,5692882
879,2608816
880,6502716
881,2896911
882,3220479
883,3018815
884,9590340
885,7924032
886,8664248
887,640129
888,625136
889,2777449
890,5283597
891,5827913
892,2052920
893,6667847
894,2024321
895,2909766
896,3465304
897,2782430
898,3225134
899,9386321
900,1301779
901,6667655
902,2188071
903,9650625
904,3625176
905,1525375
906,2428103
907,4505411
908,7628451
909,8717690
910,4669878
911,2570032
912,6279462
913,7443170
914,5498039
915,3587497
916,7840399
917,1753126
918,3899814
919,4507055
920,2860931
921,6993224
922,4043322
923,2074589
924,8192851
925,4614538
926,7579862
927,1555639
928,1001238
929,1870388
930,5177702
931,7241885
932,7582679
933,1018630
934,7343304
935,4357921
936,2473125
937,8283224
938,4861303
939,7067052
940,2302183
941,7464438
942,2937990
943,4943401
944,6043888
945,5543393
946,6125699
947,4887475
948,8388744
949,5275715
950,8122394
951,9096842
952,6491391
953,6955702
954,7144497
955,983690
956,5754326
957,605529
958,9793152
959,2545844
960,2672341
961,3941771
962,1770462
963,6640219
964,6531921
965,6082323
966,4534306
967,9766604
968,5824773
969,8978038
970,1428261
971,8787532
972,143747
973,2204297
974,7543635
975,3324403
976,362199
977,2664962
978,8701203
979,5496387
980,8622228
981,7093469
982,1446087
983,6680116
984,7232913
985,1051046
986,5953287
987,2868465
988,9369569
989,1417390
990,9521750
991,7651500
992,7257794
993,276410
994,8342727
995,9176123
996,6808967
997,7865746
998,6449127
999,5296459
1000,968007
1001,9913676
1002,3799582
1003,6407039
1004,103622
1005,4136861
1006,5921369
1007,3305697
1008,3731827
1009,7047016
1010,4888572
1011,5622278
1012,3150414
1013,5367256
1014,352799
1015,7548002
1016,470184
1017,155546
1018,3902337
1019,6907740
1020,8763365
1021,8730176
1022,3266375
1023,9701143
1024,2208391
1025,4344024
1026,1502602
1027,5940310
1028,2057231
1029,518380
1030,6962066
1031,6798402
1032,9689284
1033,8329476
1034,6451569
1035,5410681
1036,6419336
1037,1426912
1038,1923080
1039,2375024
1040,7997745
1041,3829158
1042,617658
1043,9391044
1044,5604804
1045,6631492
1046,7595421
1047,8482144
1048,8090682
1049,8348935
1050,6491476
1051,587129
1052,2923860
1053,2779608
1054,4177770
1055,1005138
1056,2897378
1057,5609797
1058,3669051
1059,3170917
1060,2660120
1061,628786
1062,5669291
1063,446061
1064,5651557
1065,3749485
1066,6297833
1067,1927473
1068,7049855
1069,9812374
1070,359893
1071,9208538
1072,7144611
1073,8331776
1074,4671293
1075,7013508
1076,2543191
1077,3574648
1078,9849997
1079,2651448
1080,4082836
1081,9569618
1082,292897
1083,362846
1084,2143587
1085,3343747
1086,1612781
1087,9932774
1088,3858868
1089,1233594
1090,5957052
1091,297992
1092,4824434
1093,2118034
1094,6479335
1095,437033
1096,2593653
1097,619511
1098,3189286
1099,1652158
1100,8197939
1101,9086203
1102,4998707
1103,1495601
1104,4325909
1105,5686435
1106,5112360
1107,4533363
1108,9870938
1109,6190975
1110,178840
1111,6572774
1112,3527495
1113,5062828
1114,4497047
1115,9514898
1116,5748361
1117,363822
1118,8779694
1119,4486137
1120,3550364
1121,8500817
1122,4111884
1123,8102349
1124,3915607
1125,7068483
1126,3355610
1127,38741
1128,617469
1129,6634188
1130,6779144
1131,6336845
1132,4005382
1133,1330876
1134,9891809
1135,788509
1136,9214675
1137,2983497
1138,8730070
1139,2165995
1140,8741330
1141,2589593
1142,6856176
1143,4017439
1144,1954729
1145,5011330
1146,3866560
1147,6370432
1148,240161
1149,1637053
1150,5243516
1151,7347123
1152,5392616
1153,4760219
1154,8207701
1155,403891
1156,8336638
1157,1250418
1158,7137675
1159,5508515
1160,5671170
1161,7004308
1162,7712974
1163,7199736
1164,3903808
1165,4114225
1166,314463
1167,8175303
1168,6293780
1169,9423367
1170,2551696
1171,4528425
1172,80653
1173,757578
1174,6861308
1175,7452470
1176,2649801
1177,2866622
1178,7298878
1179,4268524
1180,2034759
1181,6445339
1182,7707099
1183,7342415
1184,6218497
1185,1273775
1186,175395
1187,616002
1188,1493777
1189,1565225
1190,196810
1191,8847166
1192,8690857
1193,5791205
1194,4293387
1195,1394725
1196,6791805
1197,8754629
1198,3405581
1199,7382486
1200,1890469
1201,149695
1202,5690830
1203,4039879
1204,55761
1205,579568
1206,391995
1207,9563897
1208,6411576
1209,4725281
1210,9904929
1211,7298210
1212,7922583
1213,2704390
1214,9710726
1215,6961122
1216,2827333
1217,4129963
1218,2123278
1219,7156288
1220,2273696
1221,5785529
1222,2783208
1223,118502
1224,7599719
1225,2077883
1226,2888383
1227,3758763
1228,6160174
1229,510603
1230,300454
1231,2404327
1232,55858
1233,5787581
1234,56017
1235,1330952
1236,8649509
1237,7381430
1238,2905625
1239,6067197
1240,4261667
1241,3240076
1242,7587634
1243,5598806
1244,8623663
1245,3876740
1246,4635582
1247,963227
1248,3742686
1249,5025766
1250,7052637
1251,7093120
1252,6115113
1253,63780
1254,9976915
1255,1382041
1256,9110403
1257,854479
1258,2682728
1259,8126970
1260,2767338
1261,955019
1262,2132834
1263,9954571
1264,1291172
1265,4085292
1266,7997086
1267,4572013
1268,3575485
1269,5143966
1270,5287512
1271,1228911
1272,2231217
1273,635586
1274,2381678
1275,2211755
1276,4497270
1277,5326000
1278,7123523
1279,3358614
1280,7435111
1281,9204680
1282,6213649
1283,7869179
1284,9369280
1285,95633
1286,3458994
1287,1170446
1288,9220017
1289,375301
1290,313494
1291,2705038
1292,7697761
1293,7773103
1294,551869
1295,3095287
1296,2693928
1297,4621447
1298,2482162
1299,8629088
1300,146561
1301,302884
1302,2420195
1303,2857887
1304,7045094
1305,5814677
1306,3695139
1307,6961918
1308,8933324
1309,1071485
1310,1152083
1311,3877358
1312,986214
1313,5045053
1314,3844727
1315,5203047
1316,951646
1317,7447163
1318,275582
1319,5337706
1320,3730802
1321,6526712
1322,990664
1323,8853318
1324,469562
1325,1628540
1326,5366425
1327,5219326
1328,6448608
1329,2347524
1330,5084390
1331,6635515
1332,6165893
1333,8797973
1334,3872047
1335,2167513
1336,8852570
1337,9340412
1338,986744
1339,2729079
1340,3701375
1341,7786267
1342,2764872
1343,7121867
1344,9753843
1345,5154726
1346,6300564
1347,1676738
1348,5062797
1349,5319119
1350,2876632
1351,5939806
1352,511837
1353,3206424
1354,9758854
1355,8082292
1356,2121980
1357,4826849
1358,4471009
1359,6671324
1360,702553
1361,2931524
1362,2781359
1363,1983923
1364,7550192
1365,5011429
1366,887775
1367,4410968
1368,7037419
1369,472464
1370,9076787
1371,1101397
1372,8709037
1373,6174236
1374,6755578
1375,599658
1376,7070545
1377,2543153
1378,665870
1379,7906144
1380,211286
1381,307083
1382,4200350
1383,4005372
1384,7021865
1385,4367235
1386,7453997
1387,5110635
1388,8266089
1389,2495490
1390,455011
1391,6928207
1392,7450388
1393,5794240
1394,7971217
1395,6575441
1396,3802143
1397,8587660
1398,433068
1399,6337275
1400,2448919
1401,2518790
1402,9709257
1403,2151185
1404,6386822
1405,9662748
1406,5895239
1407,4739462
1408,4402169
1409,4467646
1410,6942186
1411,2776320
1412,1281898
1413,2001998
1414,8223709
1415,5034920
1416,7395764
1417,4771727
1418,4164415
1419,6379655
1420,1851942
1421,940991
1422,9211832
1423,1519827
1424,2285632
1425,1942283
1426,3126796
1427,4662886
1428,2199606
1429,3056514
1430,1587991
1431,2331896
1432,1619101
1433,6358841
1434,8881415
1435,7810508
1436,3258583
1437,119111
1438,1721145
1439,8859182
1440,7175969
1441,2364511
1442,4133085
1443,2941264
1444,7513408
1445,5322860
1446,8589592
1447,5034494
1448,266479
1449,7218975
1450,8796424
1451,7089569
1452,4620920
1453,7105055
1454,1146680
1455,666510
1456,5424651
1457,9621002
1458,4753126
1459,7490381
1460,5954729
1461,4843494
1462,9691200
1463,3042688
1464,977128
1465,1289104
1466,6641145
1467,1063057
1468,3055002
1469,100267
1470,6768701
1471,3939165
1472,5172321
1473,4940602
1474,5481639
1475,4290372
1476,8626220
1477,1590599
1478,5038198
1479,2235658
1480,4936625
1481,362950
1482,2799735
1483,6120298
1484,2550826
1485,9963585
1486,8571900
1487,4727483
1488,7766219
1489,3025106
1490,3183161
1491,8794755
1492,1181979
1493,4870653
1494,3206229
1495,5580886
1496,5182429
1497,954287
1498,8813835
1499,9755426
1500,3133514
1501,4087826
1502,2556318
1503,9455142
1504,3147543
1505,822290
1506,4123668
1507,7525390
1508,9559095
1509,946587
1510,6787783
1511,9260054
1512,1475925
1513,490248
1514,7899349
1515,409183
1516,3202095
1517,1011684
1518,4876445
1519,6227016
1520,7311349
1521,6768831
1522,5734600
1523,3952659
1524,2246326
1525,5521706
1526,4339401
1527,3537812
1528,6798776
1529,9297837
1530,6988079
1531,8852279
1532,4701474
1533,2701843
1534,7835035
1535,5120629
1536,36573
1537,6680639
1538,462219
1539,3757567
1540,2150299
1541,2278825
1542,2496079
1543,8329583
1544,3599600
1545,4274022
1546,1127219
1547,5703708
1548,6628118
1549,1434860
1550,7536513
1551,4629969
1552,2392748
1553,1639643
1554,5470882
1555,4593208
1556,9693627
1557,4308259
1558,6227404
1559,6520956
1560,5121699
1561,1458978
1562,4626457
1563,7964660
1564,5242033
1565,2782687
1566,3671463
1567,9695620
1568,7221172
1569,2142309
1570,406563
1571,7806067
1572,8342652
1573,5836873
1574,2907340
1575,481731
1576,2945388
1577,2409257
1578,109180
1579,4728613
1580,6882262
1581,2506948
1582,8045299
1583,7503610
1584,3872970
1585,8343675
1586,2243583
1587,4392519
1588,7563523
1589,6999179
1590,2653878
1591,8087630
1592,486863
1593,7008203
1594,7250568
1595,7397621
1596,3935272
1597,4668507
1598,6376594
1599,7844078
1600,8166564
1601,3687893
1602,1647536
1603,5475619
1604,7824914
1605,1499013
1606,9597952
1607,474488
1608,2863472
1609,5120130
1610,921211
1611,9331545
1612,442251
1613,5594156
1614,2403979
1615,9331021
1616,876285
1617,9607997
1618,1671270
1619,7817178
1620,5652069
1621,9449652
1622,4216826
1623,3698242
1624,2056810
1625,3470113
1626,9136365
1627,8423210
1628,9907040
1629,5220140
1630,754172
1631,2866659
1632,1933358
1633,7612295
1634,307393
1635,7029095
1636,9010420
1637,4378580
1638,7803486
1639,9613963
1640,5718722
1641,383475
1642,2598408
1643,6994561
1644,3383326
1645,9118310
1646,9069146
1647,1605120
1648,7092159
1649,5961551
1650,3242637
1651,4675079
1652,9930062
1653,8346192
1654,2193384
1655,3534621
1656,1439818
1657,6151326
1658,2179363
1659,4192514
1660,7131139
1661,3390770
1662,8200795
1663,9341003
1664,4494662
1665,9457848
1666,2934524
1667,4823357
1668,5791048
1669,4172127
1670,9860555
1671,5519064
1672,614607
1673,2560473
1674,1282158
1675,2535916
1676,5439563
1677,9768796
1678,4841044
1679,1811222
1680,3041369
1681,737525
1682,2298560
1683,2249953
1684,1257085
1685,8041518
1686,4234209
1687,4719886
1688,8251072
1689,5226187
1690,183581
1691,7064883
1692,5771412
1693,1119572
1694,4150653
1695,8648923
1696,8263722
1697,9339890
1698,6555274
1699,8809484
1700,7411973
1701,8313822
1702,8939140
1703,5919404
1704,40484
1705,4227981
1706,8079826
1707,8290578
1708,3502663
1709,576258
1710,5709793
1711,5306897
1712,2879465
1713,9263381
1714,1010206
1715,7213501
1716,1332888
1717,6687402
1718,9955781
1719,6298879
1720,2765876
1721,2901264
1722,7374581
1723,9730586
1724,8027803
1725,2693781
1726,6449424
1727,5102334
1728,5578509
1729,8014454
1730,1969280
1731,6864600
1732,3187365
1733,2794940
1734,7520508
1735,6479873
1736,5585741
1737,5187885
1738,4237285
1739,4901263
1740,6543049
1741,2639380
1742,2410167
1743,1821891
1744,4108754
1745,3122212
1746,5785698
1747,4450653
1748,7803675
1749,1270792
1750,433890
1751,7324225
1752,9632167
1753,7172051
1754,8390359
1755,9355548
1756,7924390
1757,8382030
1758,570877
1759,6310189
1760,8825251
1761,6746958
1762,8347370
1763,2481994
1764,689346
1765,3245506
1766,2566711
1767,634407
1768,2137763
1769,8474554
1770,6124749
1771,9538459
1772,5640027
1773,3264802
1774,4657904
1775,2142992
1776,3731490
1777,2070559
1778,988907
1779,7502997
1780,9975683
1781,145849
1782,8267457
1783,4335044
1784,8810589
1785,9383941
1786,2199321
1787,8895340
1788,4933103
1789,1571108
1790,5792837
1791,4236399
1792,8676899
1793,5562358
1794,5545288
1795,5677585
1796,4329004
1797,2914710
1798,2431786
1799,8083271
1800,7351287
1801,9970860
1802,1054148
1803,5891911
1804,8928666
1805,9179456
1806,2486711
1807,5565967
1808,2770236
1809,4928543
1810,7195033
1811,2810814
1812,9969207
1813,6881851
1814,4381926
1815,8758595
1816,8739789
1817,8551798
1818,5336025
1819,7984200
1820,9115756
1821,6881942
1822,512916
1823,3624800
1824,139836
1825,3581851
1826,8864223
1827,7016246
1828,5436768
1829,1865113
1830,6296953
1831,999764
1832,3256939
1833,8865434
1834,290057
1835,255488
1836,5765533
1837,7689529
1838,5147932
1839,9456052
1840,1406821
1841,79494
1842,2793366
1843,2912808
1844,4983968
1845,7244533
1846,5574860
1847,3303672
1848,2264461
1849,48651
1850,9994177
1851,2054065
1852,7553249
1853,399644
1854,39418
1855,5312752
1856,5427148
1857,3171534
1858,3250310
1859,1614012
1860,4940787
1861,9262141
1862,5705925
1863,8135520
1864,4798879
1865,1383147
1866,652867
1867,2820417
1868,7945541
1869,6435350
1870,9965592
1871,3537067
1872,5276385
1873,1392497
1874,2618908
1875,4251284
1876,7957685
1877,8514899
1878,8568275
1879,4934750
1880,5512210
1881,9943896
1882,661346
1883,8355685
1884,9943028
1885,7100572
1886,390037
1887,9334799
1888,3144105
1889,4394124
1890,2410013
1891,2770219
1892,8346647
1893,8810167
1894,7742892
1895,4371414
1896,4261345
1897,8842415
1898,8001055
1899,3639227
1900,7257526
1901,1592063
1902,2014650
1903,8070691
1904,6895165
1905,4774533
1906,9039828
1907,7615598
1908,808723
1909,3643827
1910,3000769
1911,5842006
1912,4375767
1913,1984182
1914,8910114
1915,3134384
1916,3106713
1917,8471603
1918,1071959
1919,5066288
1920,5452725
1921,4842170
1922,4204235
1923,5344504
1924,7877665
1925,6562535
1926,1326102
1927,1707767
1928,2188883
1929,4603753
1930,206126
1931,2410237
1932,1056987
1933,2448550
1934,684256
1935,626395
1936,9855270
1937,1273228
1938,9128224
1939,9146630
1940,6640805
1941,723599
1942,5109853
1943,5509494
1944,7171779
1945,5272837
1946,7761345
1947,9011862
1948,4923901
1949,7510309
1950,4110934
1951,1134942
1952,8224318
1953,4828821
1954,6159414
1955,6611427
1956,3604067
1957,1321690
1958,6015697
1959,2243610
1960,6436610
1961,7356688
1962,2918603
1963,3973714
1964,2612881
1965,7261658
1966,4778480
1967,4414510
1968,1784949
1969,2683749
1970,8720470
1971,3297153
1972,5920771
1973,3763899
1974,5985852
1975,2019205
1976,3296428
1977,3200082
1978,5520235
1979,8274372
1980,2587305
1981,629924
1982,3241505
1983,6325388
1984,2635383
1985,6592118
1986,6621197
1987,1096420
1988,1251400
1989,2756272
1990,7548013
1991,7969311
1992,3769136
1993,473776
1994,4527294
1995,2834488
1996,5808297
1997,15986
1998,260685
1999,429945
2000,1755116
2001,3777873
2002,2470537
2003,9560417
2004,1491251
2005,7367008
2006,5791225
2007,5697806
2008,9778857
2009,2715129
2010,4733214
2011,8597722
2012,8549725
2013,12885
2014,4377564
2015,390790
2016,5609597
2017,786777
2018,5476514
2019,7231245
2020,8944521
2021,4670995
2022,3607851
2023,7967879
2024,3953964
2025,2029155
2026,7909910
2027,2126398
2028,8134866
2029,5002465
2030,4024990
2031,3809535
2032,4571998
2033,7880331
2034,1037786
2035,5536378
2036,159623
2037,7915298
2038,2996344
2039,6644355
2040,1692951
2041,1111223
2042,5553280
2043,1179144
2044,8133639
2045,955739
2046,1794203
2047,8908852
2048,2290073
2049,1673376
2050,2966080
2051,358300
2052,8359717
2053,3764405
2054,7609655
2055,4160897
2056,9444719
2057,4134413
2058,5518347
2059,985917
2060,2706929
2061,2906694
2062,7941181
2063,701347
2064,4672902
2065,187940
2066,8398887
2067,5492321
2068,8620886
2069,3659174
2070,7521432
2071,4882513
2072,2981135
2073,5747669
2074,5765104
2075,649188
2076,7368331
2077,2960358
2078,2002377
2079,8875338
2080,7357525
2081,9403646
2082,8497868
2083,7390088
2084,9066430
2085,1830835
2086,5983855
2087,9412232
2088,3833481
2089,4452966
2090,8580908
2091,8474978
2092,6052506
2093,2479387
2094,6832425
2095,4114840
2096,2295295
2097,6235963
2098,696168
2099,2449947
2100,7716409
2101,3686461
2102,3339275
2103,2571550
2104,7595438
2105,3128432
2106,7773522
2107,7260937
2108,2399386
2109,4023107
2110,8472666
2111,6786864
2112,1461008
2113,5831962
2114,5822317
2115,9125504
2116,3367177
2117,2880384
2118,2276296
2119,2096164
2120,9876258
2121,8651062
2122,4759253
2123,3920492
2124,3081901
2125,8138026
2126,3370964
2127,1962685
2128,2292170
2129,8065797
2130,8501138
2131,6115674
2132,9560971
2133,6367318
2134,6863359
2135,440119
2136,2142384
2137,6305923
2138,7653070
2139,2863852
2140,2587579
2141,9525435
2142,2493994
2143,644155
2144,3527859
2145,7412882
2146,8795511
2147,4866207
2148,523839
2149,4354264
2150,7755789
2151,867767
2152,8557368
2153,2624413
2154,6201335
2155,378970
2156,3480461
2157,1891160
2158,4367554
2159,2438233
2160,9335436
2161,7660282
2162,6846286
2163,7226033
2164,4148419
2165,1052791
2166,2304194
2167,8870893
2168,5044142
2169,851201
2170,1174508
2171,2645115
2172,2378566
2173,1654111
2174,8461596
2175,1334981
2176,5078944
